role_idx,target_role,education_level_val,branch_match_val,cgpa_norm,experience_years,experience_ratio,core_skill_coverage,secondary_skill_coverage,bonus_skill_count,certification_count,eligibility_score,tier_idx,tier_label
5.0,software-developer,0.85,0.35,6.31,0.0,0.0,0.141,0.047,2.0,1.0,46.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.45,0.0,0.0,0.419,0.1,3.0,1.0,62.2,1,Partially Eligible
2.0,machine-learning-engineer,0.85,1.0,7.83,2.0,1.0,0.4,0.28,3.0,3.0,78.4,2,Eligible
1.0,data-analyst,0.85,1.0,6.0,1.0,1.0,0.652,0.544,1.0,1.0,74.6,2,Eligible
5.0,software-developer,0.92,1.0,9.92,4.0,2.0,0.786,0.887,3.0,2.0,93.7,3,Highly Eligible
3.0,data-scientist,0.92,0.75,8.07,0.0,0.0,0.651,0.537,1.0,0.0,65.6,1,Partially Eligible
0.0,python-developer,0.92,1.0,9.5,0.0,0.0,0.646,0.416,2.0,1.0,76.7,2,Eligible
0.0,python-developer,1.0,1.0,8.35,5.0,2.5,1.0,0.573,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,0.75,7.75,1.0,0.5,0.839,0.555,3.0,1.0,81.6,2,Eligible
0.0,python-developer,0.92,1.0,8.99,4.0,2.0,0.905,0.97,5.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,0.75,7.6,0.5,0.25,0.577,0.14,2.0,0.0,65.5,1,Partially Eligible
0.0,python-developer,0.92,1.0,8.32,0.0,0.0,0.442,0.328,2.0,2.0,72.8,2,Eligible
5.0,software-developer,0.85,1.0,9.33,4.0,2.0,0.841,0.77,4.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.12,1.0,0.5,0.656,0.499,2.0,0.0,69.9,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,6.96,2.0,1.0,0.7,0.579,2.0,0.0,78.3,2,Eligible
1.0,data-analyst,0.85,1.0,7.66,2.0,2.0,0.627,0.674,3.0,2.0,82.1,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.2,2.5,2.5,0.51,0.736,3.0,1.0,74.6,2,Eligible
0.0,python-developer,0.92,0.75,8.31,1.0,0.5,0.667,0.46,3.0,2.0,79.0,2,Eligible
4.0,web-developer,0.65,0.75,5.03,0.0,0.0,0.01,0.251,0.0,0.0,35.7,0,Foundational / Action Required
4.0,web-developer,0.92,1.0,7.87,1.5,1.5,0.763,0.429,2.0,1.0,84.7,3,Highly Eligible
4.0,web-developer,0.92,1.0,6.0,1.0,1.0,0.457,0.247,4.0,1.0,72.1,2,Eligible
2.0,machine-learning-engineer,0.65,0.65,6.07,1.0,0.5,0.205,0.114,0.0,0.0,40.3,0,Foundational / Action Required
5.0,software-developer,0.85,0.75,7.47,0.0,0.0,0.35,0.22,1.0,1.0,55.3,1,Partially Eligible
0.0,python-developer,0.85,1.0,8.16,0.5,0.25,0.614,0.436,2.0,0.0,73.2,2,Eligible
3.0,data-scientist,0.92,0.75,7.57,1.5,0.75,0.85,0.424,2.0,2.0,80.5,2,Eligible
2.0,machine-learning-engineer,0.92,0.75,8.12,3.0,1.5,0.889,0.51,2.0,2.0,94.4,3,Highly Eligible
5.0,software-developer,0.85,1.0,9.05,5.0,2.5,0.902,0.468,3.0,2.0,95.3,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.71,4.0,2.0,0.933,0.734,4.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,8.68,5.0,2.5,0.846,0.773,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.92,0.75,7.57,0.0,0.0,0.499,0.252,3.0,0.0,64.3,1,Partially Eligible
2.0,machine-learning-engineer,0.85,0.75,8.89,2.0,1.0,0.85,0.538,2.0,2.0,91.3,3,Highly Eligible
4.0,web-developer,0.92,1.0,7.52,1.5,1.5,0.56,0.471,3.0,0.0,79.5,2,Eligible
2.0,machine-learning-engineer,0.45,0.65,5.61,0.0,0.0,0.344,0.007,1.0,0.0,45.7,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,8.82,4.0,2.0,0.889,0.55,3.0,3.0,96.6,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.4,0.0,0.0,0.473,0.476,2.0,0.0,57.3,1,Partially Eligible
4.0,web-developer,0.45,0.65,6.61,0.0,0.0,0.092,0.045,0.0,0.0,30.8,0,Foundational / Action Required
4.0,web-developer,0.85,0.65,7.25,2.0,2.0,0.479,0.259,2.0,0.0,61.8,1,Partially Eligible
1.0,data-analyst,0.92,1.0,9.31,5.0,3.0,1.0,0.83,3.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,6.89,1.5,1.5,0.665,0.391,3.0,1.0,78.5,2,Eligible
5.0,software-developer,0.85,0.75,5.0,0.0,0.0,0.102,0.147,0.0,1.0,43.9,0,Foundational / Action Required
3.0,data-scientist,0.85,0.65,6.14,0.5,0.25,0.149,0.282,0.0,0.0,40.0,0,Foundational / Action Required
1.0,data-analyst,0.85,0.75,7.52,1.0,1.0,0.771,0.246,2.0,1.0,81.9,2,Eligible
0.0,python-developer,0.85,1.0,8.8,2.0,1.0,0.604,0.696,4.0,2.0,81.8,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,7.65,0.0,0.0,0.36,0.252,3.0,1.0,67.2,1,Partially Eligible
4.0,web-developer,0.92,1.0,6.87,2.0,2.0,0.463,0.431,1.0,1.0,69.0,2,Eligible
2.0,machine-learning-engineer,0.45,0.35,5.35,0.0,0.0,0.359,0.006,2.0,0.0,42.8,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,8.63,1.0,0.5,0.759,0.398,2.0,1.0,85.3,3,Highly Eligible
2.0,machine-learning-engineer,0.45,1.0,5.0,0.0,0.0,0.277,0.068,1.0,0.0,41.3,0,Foundational / Action Required
4.0,web-developer,0.85,0.35,5.7,0.0,0.0,0.187,0.0,1.0,0.0,40.4,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,7.93,2.0,2.0,0.815,0.827,3.0,4.0,91.2,3,Highly Eligible
3.0,data-scientist,1.0,1.0,9.28,5.0,2.5,0.881,0.809,3.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,0.75,6.25,1.5,1.5,0.797,0.54,1.0,1.0,82.2,3,Highly Eligible
4.0,web-developer,0.85,1.0,6.68,2.5,2.5,0.563,0.546,1.0,1.0,70.7,2,Eligible
4.0,web-developer,0.85,1.0,8.14,0.0,0.0,0.372,0.266,2.0,1.0,59.4,1,Partially Eligible
5.0,software-developer,0.85,1.0,6.81,1.5,0.75,0.647,0.452,1.0,1.0,77.6,2,Eligible
5.0,software-developer,0.85,1.0,6.68,1.0,0.5,0.35,0.599,1.0,1.0,64.8,1,Partially Eligible
4.0,web-developer,0.85,1.0,7.86,1.5,1.5,0.676,0.159,2.0,2.0,83.2,3,Highly Eligible
0.0,python-developer,0.92,0.65,9.2,1.5,0.75,0.619,0.47,2.0,2.0,76.8,2,Eligible
4.0,web-developer,0.85,1.0,9.28,0.0,0.0,0.8,0.524,2.0,2.0,77.6,2,Eligible
5.0,software-developer,1.0,1.0,9.72,4.0,2.0,0.854,0.716,3.0,3.0,96.5,3,Highly Eligible
5.0,software-developer,0.92,0.75,7.45,1.0,0.5,0.643,0.75,1.0,0.0,69.6,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,6.61,2.0,1.0,0.606,0.585,3.0,3.0,80.6,2,Eligible
0.0,python-developer,0.85,0.75,7.28,1.5,0.75,0.85,0.15,2.0,3.0,93.6,3,Highly Eligible
1.0,data-analyst,0.65,0.65,5.83,0.0,0.0,0.238,0.183,1.0,0.0,43.8,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.35,5.9,0.0,0.0,0.26,0.06,0.0,0.0,46.1,0,Foundational / Action Required
5.0,software-developer,0.85,0.75,8.36,0.0,0.0,0.648,0.491,2.0,0.0,70.4,2,Eligible
2.0,machine-learning-engineer,0.45,0.35,7.03,0.5,0.25,0.299,0.0,0.0,0.0,44.0,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.35,7.35,0.0,0.0,0.251,0.105,2.0,0.0,47.3,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.5,2.5,1.25,0.85,0.169,3.0,1.0,87.7,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.63,0.0,0.0,0.598,0.313,2.0,1.0,71.4,2,Eligible
1.0,data-analyst,0.85,1.0,8.91,0.5,0.5,0.539,0.404,2.0,0.0,69.8,2,Eligible
1.0,data-analyst,0.85,0.75,7.61,4.0,3.0,0.803,0.467,5.0,3.0,91.5,3,Highly Eligible
4.0,web-developer,0.92,1.0,8.63,5.0,3.0,0.972,0.755,2.0,2.0,92.3,3,Highly Eligible
5.0,software-developer,0.92,1.0,7.53,2.5,1.25,0.64,0.609,2.0,1.0,79.7,2,Eligible
3.0,data-scientist,1.0,1.0,9.51,3.0,1.5,0.97,0.894,3.0,2.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,0.35,5.0,0.0,0.0,0.141,0.202,0.0,0.0,42.3,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,8.61,0.0,0.0,0.42,0.283,2.0,0.0,64.1,1,Partially Eligible
5.0,software-developer,0.85,1.0,7.97,0.5,0.25,0.626,0.395,1.0,0.0,73.1,2,Eligible
5.0,software-developer,1.0,1.0,8.94,5.0,2.5,0.905,0.88,4.0,4.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.66,1.5,0.75,0.4,0.492,1.0,1.0,63.0,1,Partially Eligible
0.0,python-developer,0.85,1.0,7.53,0.0,0.0,0.446,0.6,1.0,0.0,61.4,1,Partially Eligible
5.0,software-developer,0.85,1.0,8.38,0.0,0.0,0.737,0.474,2.0,1.0,77.9,2,Eligible
4.0,web-developer,0.85,1.0,7.82,4.0,3.0,0.88,0.726,3.0,1.0,91.9,3,Highly Eligible
1.0,data-analyst,0.85,0.75,5.75,0.5,0.5,0.248,0.097,0.0,0.0,48.2,0,Foundational / Action Required
3.0,data-scientist,1.0,0.75,9.34,5.0,2.5,0.887,0.843,3.0,2.0,96.1,3,Highly Eligible
3.0,data-scientist,0.92,1.0,8.31,1.0,0.5,0.726,0.325,2.0,0.0,77.3,2,Eligible
3.0,data-scientist,0.85,0.75,7.7,0.5,0.25,0.35,0.504,2.0,2.0,65.3,1,Partially Eligible
2.0,machine-learning-engineer,0.92,1.0,7.24,5.0,2.5,0.834,0.784,2.0,2.0,91.3,3,Highly Eligible
1.0,data-analyst,0.92,1.0,9.08,5.0,3.0,1.0,0.841,5.0,4.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.92,0.65,7.48,1.5,0.75,0.433,0.303,4.0,1.0,70.3,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,7.47,0.0,0.0,0.638,0.291,2.0,1.0,71.5,2,Eligible
5.0,software-developer,0.85,1.0,6.1,0.0,0.0,0.171,0.275,0.0,0.0,41.3,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,8.08,3.0,1.5,0.6,0.372,4.0,3.0,87.6,3,Highly Eligible
4.0,web-developer,0.85,0.75,7.49,2.5,2.5,0.4,0.34,2.0,2.0,68.9,2,Eligible
4.0,web-developer,0.85,0.75,9.76,5.0,3.0,0.64,0.855,3.0,2.0,85.4,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.85,4.0,2.0,0.791,0.845,3.0,1.0,85.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,9.09,1.0,0.5,0.599,0.543,4.0,0.0,76.9,2,Eligible
1.0,data-analyst,0.85,0.75,8.44,0.0,0.0,0.531,0.442,2.0,2.0,72.5,2,Eligible
1.0,data-analyst,0.85,0.65,6.85,0.0,0.0,0.168,0.058,1.0,0.0,46.9,0,Foundational / Action Required
4.0,web-developer,0.65,0.35,5.54,0.0,0.0,0.162,0.118,0.0,0.0,33.2,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.6,0.0,0.0,0.502,0.199,1.0,2.0,70.9,2,Eligible
5.0,software-developer,0.85,1.0,9.04,5.0,2.5,0.957,0.618,2.0,2.0,94.0,3,Highly Eligible
0.0,python-developer,0.85,0.65,5.9,0.0,0.0,0.098,0.054,0.0,0.0,42.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.65,7.24,0.0,0.0,0.338,0.142,1.0,0.0,50.0,0,Foundational / Action Required
3.0,data-scientist,0.45,0.35,5.71,0.0,0.0,0.175,0.119,2.0,0.0,38.8,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,7.68,2.5,1.25,0.711,0.178,2.0,2.0,81.9,2,Eligible
3.0,data-scientist,0.92,0.65,6.8,1.0,0.5,0.783,0.706,1.0,0.0,83.1,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.14,0.0,0.0,0.549,0.383,3.0,2.0,74.7,2,Eligible
4.0,web-developer,0.85,0.75,7.33,0.0,0.0,0.516,0.1,2.0,1.0,62.0,1,Partially Eligible
3.0,data-scientist,0.92,0.65,8.87,1.0,0.5,0.606,0.255,3.0,2.0,78.6,2,Eligible
3.0,data-scientist,0.85,1.0,8.08,3.0,1.5,0.742,0.777,4.0,1.0,83.5,3,Highly Eligible
2.0,machine-learning-engineer,0.92,0.75,6.24,1.5,0.75,0.756,0.235,1.0,3.0,79.8,2,Eligible
1.0,data-analyst,0.85,0.75,6.0,1.5,1.5,0.71,0.15,1.0,1.0,75.4,2,Eligible
4.0,web-developer,0.85,0.75,8.51,5.0,3.0,0.942,0.7,3.0,2.0,94.3,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.33,1.0,0.5,0.4,0.575,2.0,0.0,65.2,1,Partially Eligible
2.0,machine-learning-engineer,0.45,0.75,7.95,0.0,0.0,0.223,0.009,0.0,0.0,35.2,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.28,0.5,0.25,0.572,0.253,2.0,1.0,69.7,2,Eligible
0.0,python-developer,0.92,1.0,8.33,4.0,2.0,0.905,0.72,5.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.68,3.0,1.5,0.867,0.736,4.0,4.0,97.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.98,1.0,0.5,0.4,0.671,4.0,3.0,73.0,2,Eligible
5.0,software-developer,0.92,0.75,8.53,0.0,0.0,0.745,0.186,3.0,0.0,74.5,2,Eligible
4.0,web-developer,0.85,0.75,7.61,1.5,1.5,0.41,0.499,2.0,0.0,61.5,1,Partially Eligible
3.0,data-scientist,0.85,1.0,9.5,0.0,0.0,0.35,0.6,3.0,2.0,67.5,1,Partially Eligible
4.0,web-developer,0.85,1.0,9.05,3.0,3.0,0.856,0.59,2.0,2.0,87.5,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.15,5.0,2.5,0.683,0.608,5.0,3.0,88.4,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.65,6.47,1.0,0.5,0.39,0.0,2.0,0.0,52.0,0,Foundational / Action Required
0.0,python-developer,0.65,0.65,6.57,0.0,0.0,0.252,0.196,1.0,0.0,45.1,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,8.3,3.0,3.0,0.656,0.79,4.0,3.0,89.4,3,Highly Eligible
3.0,data-scientist,0.92,1.0,9.18,4.0,2.0,1.0,0.944,4.0,2.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.38,0.0,0.0,0.546,0.231,1.0,0.0,64.3,1,Partially Eligible
0.0,python-developer,0.85,1.0,9.65,3.0,1.5,0.819,0.832,4.0,3.0,97.3,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.52,4.0,2.0,0.641,0.829,4.0,3.0,87.8,3,Highly Eligible
1.0,data-analyst,0.85,0.75,8.85,3.0,3.0,0.928,0.718,2.0,3.0,95.4,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.85,0.5,0.25,0.411,0.577,2.0,0.0,62.3,1,Partially Eligible
1.0,data-analyst,0.85,0.75,8.36,5.0,3.0,0.91,0.628,3.0,2.0,95.4,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.2,1.0,1.0,0.406,0.552,2.0,0.0,68.0,1,Partially Eligible
2.0,machine-learning-engineer,0.85,1.0,9.19,0.5,0.25,0.635,0.245,1.0,1.0,72.0,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,6.5,0.0,0.0,0.575,0.101,3.0,0.0,62.4,1,Partially Eligible
2.0,machine-learning-engineer,0.92,1.0,6.0,1.0,0.5,0.533,0.15,3.0,3.0,75.3,2,Eligible
0.0,python-developer,0.65,0.65,7.71,0.0,0.0,0.17,0.104,0.0,0.0,41.9,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.03,0.0,0.0,0.668,0.243,2.0,1.0,69.8,2,Eligible
3.0,data-scientist,0.85,0.75,7.75,0.0,0.0,0.517,0.462,2.0,2.0,69.5,2,Eligible
5.0,software-developer,0.92,1.0,6.9,0.0,0.0,0.35,0.158,1.0,0.0,52.9,1,Partially Eligible
3.0,data-scientist,0.45,0.75,5.84,0.0,0.0,0.158,0.105,0.0,1.0,32.6,0,Foundational / Action Required
1.0,data-analyst,1.0,1.0,8.57,4.0,3.0,0.787,1.0,3.0,3.0,93.2,3,Highly Eligible
1.0,data-analyst,0.85,0.75,7.91,1.0,1.0,0.85,0.608,3.0,0.0,85.8,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.44,0.0,0.0,0.8,0.483,2.0,0.0,77.6,2,Eligible
4.0,web-developer,0.92,1.0,8.68,4.0,3.0,0.972,0.5,5.0,2.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,7.06,0.5,0.25,0.8,0.433,1.0,2.0,86.1,3,Highly Eligible
1.0,data-analyst,0.92,1.0,7.7,0.5,0.5,0.579,0.166,1.0,0.0,65.9,1,Partially Eligible
4.0,web-developer,0.65,0.75,7.62,0.0,0.0,0.102,0.049,2.0,0.0,45.7,0,Foundational / Action Required
4.0,web-developer,0.85,0.75,6.98,1.5,1.5,0.617,0.534,2.0,2.0,75.3,2,Eligible
5.0,software-developer,0.65,1.0,8.83,2.0,1.0,0.666,0.35,1.0,1.0,73.9,2,Eligible
2.0,machine-learning-engineer,0.92,0.75,8.35,1.0,0.5,0.764,0.413,3.0,3.0,85.4,3,Highly Eligible
0.0,python-developer,0.92,1.0,8.59,0.0,0.0,0.796,0.554,1.0,1.0,77.5,2,Eligible
3.0,data-scientist,0.92,1.0,8.1,0.0,0.0,0.78,0.274,1.0,0.0,76.4,2,Eligible
5.0,software-developer,0.85,1.0,6.9,2.5,1.25,0.572,0.15,2.0,0.0,72.8,2,Eligible
0.0,python-developer,0.65,0.35,6.84,0.0,0.0,0.167,0.296,2.0,0.0,40.9,0,Foundational / Action Required
3.0,data-scientist,0.85,0.75,8.2,4.0,2.0,0.6,0.683,4.0,2.0,77.1,2,Eligible
0.0,python-developer,0.92,1.0,9.3,3.0,1.5,0.956,0.643,4.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.34,2.0,1.0,0.4,0.333,4.0,2.0,73.4,2,Eligible
0.0,python-developer,0.85,1.0,8.0,0.0,0.0,0.411,0.525,2.0,0.0,58.7,1,Partially Eligible
2.0,machine-learning-engineer,0.45,0.65,5.79,0.0,0.0,0.279,0.0,1.0,0.0,41.6,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,7.56,1.5,1.5,0.654,0.256,2.0,1.0,79.2,2,Eligible
3.0,data-scientist,0.65,0.35,5.79,0.0,0.0,0.174,0.119,0.0,0.0,34.0,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,8.5,0.0,0.0,0.723,0.31,2.0,0.0,65.0,1,Partially Eligible
3.0,data-scientist,0.85,1.0,6.92,1.5,0.75,0.82,0.516,2.0,2.0,80.7,2,Eligible
5.0,software-developer,0.92,1.0,7.66,2.5,1.25,0.641,0.451,2.0,0.0,77.4,2,Eligible
5.0,software-developer,0.85,0.75,7.35,1.5,0.75,0.688,0.16,1.0,2.0,72.9,2,Eligible
3.0,data-scientist,0.92,1.0,8.13,0.0,0.0,0.8,0.1,2.0,0.0,78.1,2,Eligible
2.0,machine-learning-engineer,0.85,0.65,9.2,1.5,0.75,0.816,0.237,2.0,1.0,83.4,3,Highly Eligible
0.0,python-developer,0.65,0.75,5.88,0.5,0.25,0.278,0.144,0.0,0.0,43.2,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.51,2.0,1.0,0.604,0.15,4.0,2.0,82.1,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.8,0.0,0.0,0.471,0.444,2.0,1.0,65.4,1,Partially Eligible
2.0,machine-learning-engineer,0.85,0.75,7.76,2.0,1.0,0.672,0.459,4.0,1.0,75.4,2,Eligible
1.0,data-analyst,0.65,0.35,6.52,0.0,0.0,0.223,0.143,0.0,0.0,42.3,0,Foundational / Action Required
4.0,web-developer,0.45,0.35,5.38,0.0,0.0,0.13,0.0,1.0,0.0,33.4,0,Foundational / Action Required
3.0,data-scientist,1.0,1.0,8.43,2.0,1.0,0.814,0.525,3.0,3.0,98.9,3,Highly Eligible
5.0,software-developer,0.85,0.65,6.89,1.0,0.5,0.4,0.357,2.0,1.0,60.8,1,Partially Eligible
2.0,machine-learning-engineer,0.85,0.75,5.88,0.0,0.0,0.265,0.137,1.0,0.0,47.1,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,7.93,2.0,1.0,0.835,0.52,4.0,4.0,96.1,3,Highly Eligible
3.0,data-scientist,0.85,0.75,7.9,0.0,0.0,0.425,0.456,2.0,1.0,61.3,1,Partially Eligible
0.0,python-developer,0.85,0.35,5.59,0.5,0.25,0.122,0.072,0.0,0.0,42.4,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,8.84,2.0,2.0,0.701,0.772,3.0,3.0,91.8,3,Highly Eligible
3.0,data-scientist,0.85,0.75,8.39,5.0,2.5,0.698,0.612,3.0,2.0,87.1,3,Highly Eligible
4.0,web-developer,0.65,0.65,7.0,0.0,0.0,0.204,0.002,2.0,0.0,43.7,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.46,4.0,2.0,0.812,0.682,3.0,3.0,92.5,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.46,2.0,2.0,0.622,0.344,2.0,2.0,81.4,2,Eligible
0.0,python-developer,0.85,0.75,8.19,1.5,0.75,0.555,0.28,4.0,1.0,75.5,2,Eligible
3.0,data-scientist,0.85,1.0,8.25,3.0,1.5,0.776,0.731,2.0,2.0,86.3,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,6.82,1.5,0.75,0.714,0.196,3.0,2.0,79.9,2,Eligible
5.0,software-developer,0.92,1.0,8.62,4.0,2.0,0.828,0.943,4.0,3.0,95.2,3,Highly Eligible
2.0,machine-learning-engineer,0.45,0.35,6.66,0.0,0.0,0.167,0.025,0.0,0.0,37.8,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,8.26,1.0,1.0,0.75,0.222,2.0,3.0,87.6,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.65,7.75,1.0,0.5,0.143,0.047,2.0,0.0,47.2,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,6.8,0.0,0.0,0.459,0.6,2.0,0.0,56.4,1,Partially Eligible
0.0,python-developer,0.85,1.0,6.59,1.5,0.75,0.596,0.325,3.0,1.0,78.4,2,Eligible
4.0,web-developer,0.92,0.75,6.98,0.0,0.0,0.569,0.25,2.0,1.0,78.1,2,Eligible
5.0,software-developer,0.85,1.0,7.25,3.0,1.5,1.0,0.484,4.0,1.0,94.2,3,Highly Eligible
0.0,python-developer,0.92,1.0,8.75,4.0,2.0,0.791,0.9,3.0,2.0,92.3,3,Highly Eligible
4.0,web-developer,0.85,0.75,8.96,1.0,1.0,0.4,0.359,2.0,0.0,64.7,1,Partially Eligible
4.0,web-developer,0.65,0.75,6.61,1.0,1.0,0.764,0.307,1.0,0.0,73.2,2,Eligible
1.0,data-analyst,0.85,1.0,8.71,0.0,0.0,0.461,0.6,2.0,1.0,65.1,1,Partially Eligible
2.0,machine-learning-engineer,0.92,1.0,9.51,3.0,1.5,0.919,0.637,3.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,8.05,2.0,1.0,0.621,0.295,2.0,1.0,78.0,2,Eligible
5.0,software-developer,0.85,1.0,7.72,5.0,2.5,0.764,0.744,5.0,2.0,92.3,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.09,0.0,0.0,0.467,0.178,3.0,1.0,67.5,1,Partially Eligible
1.0,data-analyst,0.85,1.0,6.38,0.0,0.0,0.127,0.193,1.0,0.0,42.5,0,Foundational / Action Required
1.0,data-analyst,0.45,0.35,5.92,0.5,0.5,0.054,0.232,0.0,0.0,32.6,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,9.17,6.0,3.0,0.999,0.688,4.0,2.0,99.0,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.38,2.0,2.0,0.523,0.309,2.0,2.0,81.1,2,Eligible
2.0,machine-learning-engineer,1.0,1.0,8.29,5.0,2.5,0.967,0.882,4.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.92,1.0,9.44,0.0,0.0,0.39,0.365,2.0,2.0,68.9,2,Eligible
1.0,data-analyst,0.85,1.0,7.28,3.0,3.0,0.936,0.509,4.0,2.0,92.8,3,Highly Eligible
4.0,web-developer,1.0,1.0,8.53,4.0,3.0,0.848,0.833,5.0,2.0,97.6,3,Highly Eligible
1.0,data-analyst,0.92,1.0,7.65,0.5,0.5,0.35,0.448,2.0,2.0,68.3,2,Eligible
5.0,software-developer,0.85,1.0,8.81,0.0,0.0,0.569,0.277,2.0,0.0,69.0,2,Eligible
0.0,python-developer,0.85,0.75,7.76,2.0,1.0,0.4,0.193,2.0,3.0,69.1,2,Eligible
1.0,data-analyst,0.85,1.0,7.49,1.0,1.0,0.609,0.353,2.0,2.0,85.5,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.37,0.0,0.0,0.767,0.445,2.0,0.0,69.4,2,Eligible
3.0,data-scientist,0.85,1.0,8.33,5.0,2.5,0.74,0.545,4.0,2.0,89.5,3,Highly Eligible
3.0,data-scientist,0.85,1.0,6.74,0.0,0.0,0.588,0.451,3.0,2.0,69.4,2,Eligible
4.0,web-developer,0.85,0.75,6.74,2.5,2.5,0.422,0.468,4.0,1.0,67.7,1,Partially Eligible
4.0,web-developer,0.65,0.35,7.59,0.0,0.0,0.153,0.269,0.0,1.0,36.4,0,Foundational / Action Required
3.0,data-scientist,0.92,1.0,7.25,0.0,0.0,0.394,0.152,3.0,1.0,65.4,1,Partially Eligible
5.0,software-developer,0.92,1.0,9.33,3.0,1.5,0.886,0.681,4.0,4.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,0.75,7.69,1.5,1.5,0.636,0.543,2.0,2.0,78.8,2,Eligible
5.0,software-developer,0.85,1.0,8.02,0.0,0.0,0.8,0.442,3.0,2.0,82.0,2,Eligible
5.0,software-developer,0.85,1.0,8.78,1.0,0.5,0.8,0.534,1.0,0.0,85.7,3,Highly Eligible
4.0,web-developer,0.85,0.65,7.46,0.0,0.0,0.187,0.0,1.0,0.0,47.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.45,0.35,7.26,0.0,0.0,0.055,0.038,0.0,0.0,33.3,0,Foundational / Action Required
5.0,software-developer,1.0,1.0,9.04,5.0,2.5,0.939,0.972,3.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,7.76,0.0,0.0,0.415,0.424,2.0,0.0,58.7,1,Partially Eligible
